Order_ID,Order_Date,Delivery_Date,Customer_Region,Product_Category,Vendor_Name,Courier,Delivery_Status,Delay_Days,Total_Delivery_Days
5043,2024-01-06,2024-01-16,South,Furniture,Vendor_B,FedEx,Delayed,7,10
5044,2024-01-05,2024-01-08,South,Appliances,Vendor_A,Bluedart,Delivered,0,3
5045,2024-05-03,2024-05-07,North,Electronics,Vendor_C,DHL,Delayed,1,4
5046,2024-05-02,2024-05-05,Central,Appliances,Vendor_A,FedEx,Delivered,0,3
5047,2024-05-13,2024-05-21,East,Furniture,Vendor_B,Bluedart,Delayed,5,8
5048,2024-01-27,2024-01-30,Central,Appliances,Vendor_A,Bluedart,Delivered,0,3
5049,2024-01-22,2024-01-26,South,Furniture,Vendor_D,Bluedart,Delayed,1,4
5050,2024-01-15,2024-01-18,South,Toys,Vendor_D,Delhivery,Delivered,0,3
5051,2024-01-10,2024-01-13,West,Electronics,Vendor_A,Bluedart,Delivered,0,3
5052,2024-06-18,2024-06-21,Central,Electronics,Vendor_D,DHL,Delivered,0,3
5053,2024-01-11,2024-01-14,North,Clothing,Vendor_B,Bluedart,Delivered,0,3
5054,2024-01-25,2024-01-29,East,Furniture,Vendor_C,Delhivery,Delayed,1,4
5055,2024-01-16,2024-01-19,East,Appliances,Vendor_D,Delhivery,Delivered,0,3
5056,2024-03-02,2024-03-12,West,Furniture,Vendor_B,DHL,Delayed,7,10
5057,2024-06-28,2024-07-08,South,Clothing,Vendor_A,Delhivery,Delayed,7,10
5058,2024-06-07,2024-06-10,West,Electronics,Vendor_B,Delhivery,Delivered,0,3
5059,2024-06-17,2024-06-20,North,Electronics,Vendor_C,Delhivery,Delivered,0,3
5060,2024-01-07,2024-01-15,South,Electronics,Vendor_D,Delhivery,Delayed,5,8
5061,2024-04-01,2024-04-04,East,Appliances,Vendor_C,Delhivery,Delivered,0,3
5062,2024-05-28,2024-06-05,West,Appliances,Vendor_B,Bluedart,Delayed,5,8
5063,2024-02-07,2024-02-17,North,Electronics,Vendor_D,FedEx,Delayed,7,10
5064,2024-06-22,2024-06-28,Central,Electronics,Vendor_A,Delhivery,Delayed,3,6
5065,2024-01-09,2024-01-12,Central,Toys,Vendor_B,Bluedart,Delivered,0,3
5066,2024-02-07,2024-02-12,South,Electronics,Vendor_D,DHL,Delayed,2,5
5067,2024-05-25,2024-06-04,East,Furniture,Vendor_B,Bluedart,Delayed,7,10
5068,2024-02-15,2024-02-21,Central,Electronics,Vendor_D,Bluedart,Delayed,3,6
5069,2024-02-17,2024-02-23,Central,Clothing,Vendor_C,DHL,Delayed,3,6
5070,2024-06-09,2024-06-15,East,Electronics,Vendor_B,FedEx,Delayed,3,6
5071,2024-05-14,2024-05-17,South,Furniture,Vendor_B,Bluedart,Delivered,0,3
5072,2024-04-16,2024-04-29,Central,Clothing,Vendor_D,Bluedart,Delayed,10,13
5073,2024-04-19,2024-04-23,South,Clothing,Vendor_A,FedEx,Delayed,1,4
5074,2024-03-23,2024-03-27,West,Furniture,Vendor_D,DHL,Delayed,1,4
5075,2024-05-10,2024-05-18,West,Furniture,Vendor_D,Delhivery,Delayed,5,8
5076,2024-06-09,2024-06-12,West,Clothing,Vendor_D,FedEx,Delivered,0,3
5077,2024-02-02,2024-02-10,South,Electronics,Vendor_D,DHL,Delayed,5,8
5078,2024-03-06,2024-03-16,West,Toys,Vendor_A,FedEx,Delayed,7,10
5079,2024-03-12,2024-03-25,East,Electronics,Vendor_A,FedEx,Delayed,10,13
5080,2024-06-25,2024-06-30,East,Electronics,Vendor_C,Delhivery,Delayed,2,5
5081,2024-02-18,2024-02-21,East,Clothing,Vendor_D,FedEx,Delivered,0,3
5082,2024-01-14,2024-01-27,West,Electronics,Vendor_A,DHL,Delayed,10,13
5083,2024-04-01,2024-04-05,West,Electronics,Vendor_A,Bluedart,Delayed,1,4
5084,2024-04-24,2024-04-27,East,Furniture,Vendor_C,DHL,Delivered,0,3
5085,2024-04-12,2024-04-17,South,Toys,Vendor_B,Delhivery,Delayed,2,5
5086,2024-05-25,2024-05-30,South,Toys,Vendor_D,FedEx,Delayed,2,5
5087,2024-03-26,2024-03-29,South,Furniture,Vendor_C,DHL,Delivered,0,3
5088,2024-03-11,2024-03-17,West,Toys,Vendor_A,FedEx,Delayed,3,6
5089,2024-02-01,2024-02-04,North,Appliances,Vendor_D,Bluedart,Delivered,0,3
5090,2024-02-16,2024-02-19,South,Appliances,Vendor_D,Delhivery,Delivered,0,3
5091,2024-03-22,2024-03-25,North,Toys,Vendor_B,Delhivery,Delivered,0,3
5092,2024-05-08,2024-05-21,East,Electronics,Vendor_C,Delhivery,Delayed,10,13
5093,2024-01-26,2024-01-30,East,Electronics,Vendor_A,Delhivery,Delayed,1,4
5094,2024-06-12,2024-06-15,Central,Electronics,Vendor_A,Bluedart,Delivered,0,3
5095,2024-04-26,2024-05-01,North,Clothing,Vendor_C,DHL,Delayed,2,5
5096,2024-05-09,2024-05-13,West,Toys,Vendor_A,FedEx,Delayed,1,4
5097,2024-06-14,2024-06-17,West,Appliances,Vendor_C,DHL,Delivered,0,3
5098,2024-06-04,2024-06-09,South,Appliances,Vendor_C,DHL,Delayed,2,5
5099,2024-03-20,2024-03-28,West,Appliances,Vendor_C,DHL,Delayed,5,8
5100,2024-02-27,2024-03-01,West,Furniture,Vendor_D,Bluedart,Delivered,0,3
5101,2024-04-11,2024-04-14,Central,Electronics,Vendor_A,FedEx,Delivered,0,3
5102,2024-04-24,2024-04-27,West,Clothing,Vendor_C,DHL,Delivered,0,3
5103,2024-04-19,2024-04-24,East,Appliances,Vendor_B,Bluedart,Delayed,2,5
5104,2024-03-22,2024-03-25,West,Clothing,Vendor_B,Bluedart,Delivered,0,3
5105,2024-04-09,2024-04-22,Central,Toys,Vendor_A,FedEx,Delayed,10,13
5106,2024-01-03,2024-01-13,North,Toys,Vendor_A,Bluedart,Delayed,7,10
5107,2024-06-23,2024-06-28,East,Toys,Vendor_D,FedEx,Delayed,2,5
5108,2024-06-24,2024-06-28,North,Furniture,Vendor_C,DHL,Delayed,1,4
5109,2024-01-23,2024-01-28,South,Clothing,Vendor_C,DHL,Delayed,2,5
5110,2024-02-26,2024-03-10,South,Clothing,Vendor_D,Bluedart,Delayed,10,13
5111,2024-06-18,2024-06-28,East,Toys,Vendor_D,FedEx,Delayed,7,10
5112,2024-06-07,2024-06-10,South,Toys,Vendor_C,Delhivery,Delivered,0,3
5113,2024-03-21,2024-03-31,West,Electronics,Vendor_A,DHL,Delayed,7,10
5114,2024-05-18,2024-05-21,North,Appliances,Vendor_D,FedEx,Delivered,0,3
5115,2024-06-17,2024-06-22,North,Electronics,Vendor_D,FedEx,Delayed,2,5
5116,2024-01-14,2024-01-17,North,Furniture,Vendor_D,DHL,Delivered,0,3
5117,2024-03-13,2024-03-16,North,Appliances,Vendor_B,FedEx,Delivered,0,3
5118,2024-05-15,2024-05-21,East,Clothing,Vendor_C,Delhivery,Delayed,3,6
5119,2024-02-24,2024-03-08,Central,Furniture,Vendor_B,Bluedart,Delayed,10,13
5120,2024-04-24,2024-05-04,East,Appliances,Vendor_D,Delhivery,Delayed,7,10
5121,2024-01-02,2024-01-12,Central,Appliances,Vendor_A,Bluedart,Delayed,7,10
5122,2024-03-08,2024-03-11,East,Electronics,Vendor_B,FedEx,Delivered,0,3
5123,2024-06-24,2024-07-07,North,Appliances,Vendor_B,Bluedart,Delayed,10,13
5124,2024-04-16,2024-04-19,Central,Toys,Vendor_D,Delhivery,Delivered,0,3
5125,2024-06-01,2024-06-04,Central,Toys,Vendor_C,Bluedart,Delivered,0,3
5126,2024-05-07,2024-05-13,West,Electronics,Vendor_D,DHL,Delayed,3,6
5127,2024-04-25,2024-05-08,South,Electronics,Vendor_A,FedEx,Delayed,10,13
5128,2024-02-22,2024-03-03,North,Appliances,Vendor_A,Delhivery,Delayed,7,10
5129,2024-01-26,2024-01-30,West,Appliances,Vendor_A,Delhivery,Delayed,1,4
5130,2024-06-23,2024-07-01,Central,Clothing,Vendor_B,FedEx,Delayed,5,8
5131,2024-04-26,2024-04-29,Central,Appliances,Vendor_B,DHL,Delivered,0,3
5132,2024-05-09,2024-05-12,West,Toys,Vendor_C,Delhivery,Delivered,0,3
5133,2024-04-22,2024-04-25,Central,Toys,Vendor_C,FedEx,Delivered,0,3
5134,2024-04-26,2024-05-01,East,Furniture,Vendor_D,DHL,Delayed,2,5
5135,2024-04-05,2024-04-13,West,Toys,Vendor_C,DHL,Delayed,5,8
5136,2024-01-25,2024-02-07,South,Appliances,Vendor_A,Delhivery,Delayed,10,13
5137,2024-05-09,2024-05-19,West,Appliances,Vendor_C,FedEx,Delayed,7,10
5138,2024-01-07,2024-01-12,East,Clothing,Vendor_B,FedEx,Delayed,2,5
5139,2024-02-14,2024-02-17,West,Appliances,Vendor_B,FedEx,Delivered,0,3
5140,2024-02-05,2024-02-13,East,Furniture,Vendor_B,DHL,Delayed,5,8
5141,2024-04-08,2024-04-12,North,Appliances,Vendor_A,Delhivery,Delayed,1,4
5142,2024-03-25,2024-03-28,West,Clothing,Vendor_C,FedEx,Delivered,0,3
5143,2024-04-17,2024-04-23,South,Clothing,Vendor_C,Delhivery,Delayed,3,6
5144,2024-04-24,2024-05-04,East,Electronics,Vendor_B,DHL,Delayed,7,10
5145,2024-06-18,2024-06-22,West,Appliances,Vendor_A,FedEx,Delayed,1,4
5146,2024-06-26,2024-07-02,South,Toys,Vendor_D,Bluedart,Delayed,3,6
5147,2024-02-05,2024-02-15,West,Clothing,Vendor_B,DHL,Delayed,7,10
5148,2024-02-05,2024-02-18,East,Toys,Vendor_B,Bluedart,Delayed,10,13
5149,2024-04-05,2024-04-09,West,Clothing,Vendor_B,DHL,Delayed,1,4
5150,2024-05-07,2024-05-10,North,Clothing,Vendor_B,Delhivery,Delivered,0,3
5151,2024-06-23,2024-06-26,North,Appliances,Vendor_C,Bluedart,Delivered,0,3
5152,2024-06-07,2024-06-12,North,Clothing,Vendor_D,FedEx,Delayed,2,5
5153,2024-03-07,2024-03-11,South,Clothing,Vendor_A,Bluedart,Delayed,1,4
5154,2024-05-09,2024-05-15,West,Electronics,Vendor_B,DHL,Delayed,3,6
5155,2024-06-16,2024-06-29,North,Furniture,Vendor_D,Bluedart,Delayed,10,13
5156,2024-04-04,2024-04-17,East,Electronics,Vendor_D,Delhivery,Delayed,10,13
5157,2024-05-22,2024-05-30,Central,Electronics,Vendor_D,DHL,Delayed,5,8
5158,2024-03-28,2024-04-03,East,Furniture,Vendor_B,FedEx,Delayed,3,6
5159,2024-03-16,2024-03-29,South,Toys,Vendor_B,Delhivery,Delayed,10,13
5160,2024-03-01,2024-03-07,South,Clothing,Vendor_D,Bluedart,Delayed,3,6
5161,2024-06-20,2024-06-28,Central,Appliances,Vendor_C,Bluedart,Delayed,5,8
5162,2024-03-24,2024-03-27,Central,Appliances,Vendor_B,FedEx,Delivered,0,3
5163,2024-02-20,2024-03-01,Central,Appliances,Vendor_D,Bluedart,Delayed,7,10
5164,2024-06-07,2024-06-10,East,Electronics,Vendor_B,Bluedart,Delivered,0,3
5165,2024-01-20,2024-02-02,East,Appliances,Vendor_D,DHL,Delayed,10,13
5166,2024-03-25,2024-03-28,North,Clothing,Vendor_C,FedEx,Delivered,0,3
5167,2024-04-14,2024-04-22,Central,Toys,Vendor_A,Delhivery,Delayed,5,8
5168,2024-06-15,2024-06-19,East,Toys,Vendor_D,Delhivery,Delayed,1,4
5169,2024-01-28,2024-02-02,Central,Appliances,Vendor_D,Bluedart,Delayed,2,5
5170,2024-02-18,2024-02-24,Central,Electronics,Vendor_A,Bluedart,Delayed,3,6
5171,2024-05-11,2024-05-14,East,Clothing,Vendor_D,Delhivery,Delivered,0,3
5172,2024-02-05,2024-02-08,East,Furniture,Vendor_D,Bluedart,Delivered,0,3
5173,2024-06-15,2024-06-20,South,Appliances,Vendor_D,Bluedart,Delayed,2,5
5174,2024-05-20,2024-05-25,Central,Furniture,Vendor_C,FedEx,Delayed,2,5
5175,2024-02-18,2024-02-24,East,Furniture,Vendor_D,DHL,Delayed,3,6
5176,2024-04-25,2024-05-01,South,Electronics,Vendor_D,FedEx,Delayed,3,6
5177,2024-05-16,2024-05-20,North,Electronics,Vendor_B,FedEx,Delayed,1,4
5178,2024-01-22,2024-01-25,West,Clothing,Vendor_D,Delhivery,Delivered,0,3
5179,2024-02-22,2024-02-25,East,Toys,Vendor_D,Bluedart,Delivered,0,3
5180,2024-06-23,2024-06-26,South,Clothing,Vendor_C,Delhivery,Delivered,0,3
5181,2024-03-19,2024-03-23,Central,Electronics,Vendor_D,Delhivery,Delayed,1,4
5182,2024-01-26,2024-01-29,Central,Electronics,Vendor_A,FedEx,Delivered,0,3
5183,2024-03-18,2024-03-31,West,Toys,Vendor_A,Delhivery,Delayed,10,13
5184,2024-02-28,2024-03-02,West,Furniture,Vendor_C,Delhivery,Delivered,0,3
5185,2024-05-19,2024-05-23,West,Appliances,Vendor_C,DHL,Delayed,1,4
5186,2024-06-09,2024-06-12,West,Toys,Vendor_A,FedEx,Delivered,0,3
5187,2024-05-07,2024-05-17,North,Toys,Vendor_C,DHL,Delayed,7,10
5188,2024-06-18,2024-06-21,North,Furniture,Vendor_C,Delhivery,Delivered,0,3
5189,2024-02-23,2024-02-28,West,Toys,Vendor_C,DHL,Delayed,2,5
5190,2024-04-26,2024-04-30,South,Appliances,Vendor_D,FedEx,Delayed,1,4
5191,2024-06-25,2024-07-01,South,Appliances,Vendor_A,DHL,Delayed,3,6
5192,2024-04-14,2024-04-20,North,Appliances,Vendor_B,Delhivery,Delayed,3,6
5193,2024-05-26,2024-05-31,West,Toys,Vendor_A,Bluedart,Delayed,2,5
5194,2024-04-09,2024-04-13,East,Furniture,Vendor_A,Delhivery,Delayed,1,4
5195,2024-05-11,2024-05-15,Central,Electronics,Vendor_D,Bluedart,Delayed,1,4
5196,2024-06-11,2024-06-14,South,Clothing,Vendor_A,Delhivery,Delivered,0,3
5197,2024-03-13,2024-03-16,East,Clothing,Vendor_C,Bluedart,Delivered,0,3
5198,2024-03-09,2024-03-22,West,Appliances,Vendor_C,Bluedart,Delayed,10,13
5199,2024-01-06,2024-01-09,East,Toys,Vendor_A,Bluedart,Delivered,0,3
5200,2024-05-15,2024-05-18,North,Appliances,Vendor_A,Bluedart,Delivered,0,3
5201,2024-03-28,2024-04-02,West,Appliances,Vendor_C,Delhivery,Delayed,2,5
5202,2024-04-01,2024-04-06,Central,Electronics,Vendor_B,Delhivery,Delayed,2,5
5203,2024-04-09,2024-04-19,East,Toys,Vendor_D,FedEx,Delayed,7,10
5204,2024-06-24,2024-06-27,West,Electronics,Vendor_B,Bluedart,Delivered,0,3
5205,2024-01-26,2024-02-01,North,Clothing,Vendor_D,DHL,Delayed,3,6
5206,2024-03-18,2024-03-26,Central,Electronics,Vendor_A,FedEx,Delayed,5,8
5207,2024-03-04,2024-03-10,Central,Appliances,Vendor_B,Bluedart,Delayed,3,6
5208,2024-02-12,2024-02-15,Central,Toys,Vendor_D,FedEx,Delivered,0,3
5209,2024-01-27,2024-01-31,Central,Furniture,Vendor_C,FedEx,Delayed,1,4
5210,2024-01-06,2024-01-12,West,Clothing,Vendor_A,FedEx,Delayed,3,6
5211,2024-01-03,2024-01-06,East,Furniture,Vendor_D,FedEx,Delivered,0,3
5212,2024-05-03,2024-05-09,Central,Electronics,Vendor_D,FedEx,Delayed,3,6
5213,2024-05-10,2024-05-13,South,Toys,Vendor_C,FedEx,Delivered,0,3
5214,2024-03-11,2024-03-14,Central,Electronics,Vendor_B,Delhivery,Delivered,0,3
5215,2024-05-15,2024-05-18,Central,Toys,Vendor_D,FedEx,Delivered,0,3
5216,2024-04-01,2024-04-14,North,Furniture,Vendor_B,Bluedart,Delayed,10,13
5217,2024-06-06,2024-06-19,East,Electronics,Vendor_D,FedEx,Delayed,10,13
5218,2024-05-14,2024-05-17,South,Appliances,Vendor_B,Bluedart,Delivered,0,3
5219,2024-02-03,2024-02-07,East,Appliances,Vendor_C,Bluedart,Delayed,1,4
5220,2024-02-02,2024-02-07,North,Electronics,Vendor_B,Delhivery,Delayed,2,5
5221,2024-06-03,2024-06-13,West,Furniture,Vendor_C,Delhivery,Delayed,7,10
5222,2024-02-23,2024-03-04,East,Appliances,Vendor_A,Delhivery,Delayed,7,10
5223,2024-04-04,2024-04-07,South,Toys,Vendor_B,FedEx,Delivered,0,3
5224,2024-06-08,2024-06-11,West,Appliances,Vendor_C,FedEx,Delivered,0,3
5225,2024-04-11,2024-04-21,North,Clothing,Vendor_A,FedEx,Delayed,7,10
5226,2024-05-14,2024-05-17,North,Appliances,Vendor_A,FedEx,Delivered,0,3
5227,2024-06-24,2024-06-27,South,Appliances,Vendor_B,Bluedart,Delivered,0,3
5228,2024-01-06,2024-01-12,East,Appliances,Vendor_D,Bluedart,Delayed,3,6
5229,2024-01-14,2024-01-17,South,Electronics,Vendor_C,DHL,Delivered,0,3
5230,2024-05-14,2024-05-27,Central,Appliances,Vendor_A,FedEx,Delayed,10,13
5231,2024-05-23,2024-05-31,North,Appliances,Vendor_D,FedEx,Delayed,5,8
5232,2024-03-12,2024-03-15,East,Clothing,Vendor_A,FedEx,Delivered,0,3
5233,2024-02-25,2024-02-28,South,Toys,Vendor_A,FedEx,Delivered,0,3
5234,2024-04-26,2024-05-01,North,Appliances,Vendor_A,DHL,Delayed,2,5
5235,2024-03-24,2024-04-01,North,Appliances,Vendor_A,Delhivery,Delayed,5,8
5236,2024-01-09,2024-01-12,Central,Clothing,Vendor_C,Delhivery,Delivered,0,3
5237,2024-05-11,2024-05-16,East,Appliances,Vendor_C,FedEx,Delayed,2,5
5238,2024-04-01,2024-04-07,Central,Electronics,Vendor_D,Bluedart,Delayed,3,6
5239,2024-06-15,2024-06-20,East,Toys,Vendor_D,Bluedart,Delayed,2,5
5240,2024-06-20,2024-07-03,East,Appliances,Vendor_A,Delhivery,Delayed,10,13
5241,2024-03-05,2024-03-10,North,Furniture,Vendor_B,FedEx,Delayed,2,5
5242,2024-03-20,2024-03-26,West,Toys,Vendor_D,Bluedart,Delayed,3,6
5243,2024-03-28,2024-04-01,Central,Furniture,Vendor_D,Delhivery,Delayed,1,4
5244,2024-04-20,2024-04-23,Central,Furniture,Vendor_B,FedEx,Delivered,0,3
5245,2024-01-13,2024-01-18,West,Clothing,Vendor_D,FedEx,Delayed,2,5
5246,2024-04-10,2024-04-18,Central,Furniture,Vendor_A,Bluedart,Delayed,5,8
5247,2024-06-13,2024-06-16,Central,Toys,Vendor_D,FedEx,Delivered,0,3
5248,2024-01-25,2024-02-02,West,Clothing,Vendor_D,Delhivery,Delayed,5,8
5249,2024-01-25,2024-01-29,East,Appliances,Vendor_B,DHL,Delayed,1,4
5250,2024-04-18,2024-04-26,West,Electronics,Vendor_A,Delhivery,Delayed,5,8
5251,2024-03-13,2024-03-16,West,Toys,Vendor_C,FedEx,Delivered,0,3
5252,2024-02-03,2024-02-09,West,Clothing,Vendor_B,FedEx,Delayed,3,6
5253,2024-06-05,2024-06-11,South,Furniture,Vendor_B,Bluedart,Delayed,3,6
5254,2024-03-05,2024-03-11,West,Electronics,Vendor_A,DHL,Delayed,3,6
5255,2024-06-27,2024-07-10,Central,Furniture,Vendor_D,FedEx,Delayed,10,13
5256,2024-04-06,2024-04-09,East,Electronics,Vendor_C,Bluedart,Delivered,0,3
5257,2024-01-21,2024-01-27,South,Furniture,Vendor_B,FedEx,Delayed,3,6
5258,2024-02-24,2024-02-27,Central,Furniture,Vendor_C,Delhivery,Delivered,0,3
5259,2024-01-11,2024-01-15,East,Clothing,Vendor_B,Bluedart,Delayed,1,4
5260,2024-02-24,2024-02-27,North,Appliances,Vendor_A,Bluedart,Delivered,0,3
5261,2024-05-09,2024-05-14,South,Electronics,Vendor_C,FedEx,Delayed,2,5
5262,2024-03-28,2024-03-31,Central,Toys,Vendor_B,DHL,Delivered,0,3
5263,2024-06-26,2024-06-30,West,Toys,Vendor_B,DHL,Delayed,1,4
5264,2024-01-25,2024-01-28,North,Electronics,Vendor_D,Bluedart,Delivered,0,3
5265,2024-02-03,2024-02-07,West,Appliances,Vendor_A,FedEx,Delayed,1,4
5266,2024-06-01,2024-06-04,Central,Toys,Vendor_B,DHL,Delivered,0,3
5267,2024-02-14,2024-02-20,West,Appliances,Vendor_D,Bluedart,Delayed,3,6
5268,2024-06-11,2024-06-17,Central,Toys,Vendor_D,DHL,Delayed,3,6
5269,2024-03-28,2024-03-31,West,Clothing,Vendor_C,Bluedart,Delivered,0,3
5270,2024-02-24,2024-03-05,South,Furniture,Vendor_C,DHL,Delayed,7,10
5271,2024-06-06,2024-06-09,East,Clothing,Vendor_C,FedEx,Delivered,0,3
5272,2024-01-15,2024-01-28,Central,Clothing,Vendor_A,DHL,Delayed,10,13
5273,2024-01-08,2024-01-13,East,Furniture,Vendor_B,Bluedart,Delayed,2,5
5274,2024-05-16,2024-05-19,North,Furniture,Vendor_D,Delhivery,Delivered,0,3
5275,2024-04-14,2024-04-22,West,Electronics,Vendor_B,Delhivery,Delayed,5,8
5276,2024-03-11,2024-03-24,West,Electronics,Vendor_B,FedEx,Delayed,10,13
5277,2024-06-16,2024-06-22,South,Electronics,Vendor_B,Delhivery,Delayed,3,6
5278,2024-05-12,2024-05-16,North,Furniture,Vendor_B,Delhivery,Delayed,1,4
5279,2024-02-04,2024-02-07,West,Furniture,Vendor_A,DHL,Delivered,0,3
5280,2024-03-08,2024-03-11,North,Electronics,Vendor_D,FedEx,Delivered,0,3
5281,2024-03-10,2024-03-16,South,Appliances,Vendor_D,DHL,Delayed,3,6
5282,2024-03-23,2024-04-02,East,Furniture,Vendor_B,Bluedart,Delayed,7,10
5283,2024-01-20,2024-01-30,North,Electronics,Vendor_C,Bluedart,Delayed,7,10
5284,2024-02-27,2024-03-02,East,Appliances,Vendor_D,Bluedart,Delayed,1,4
5285,2024-05-14,2024-05-24,North,Electronics,Vendor_A,FedEx,Delayed,7,10
5286,2024-06-07,2024-06-12,South,Furniture,Vendor_C,Delhivery,Delayed,2,5
5287,2024-03-24,2024-04-06,East,Appliances,Vendor_D,FedEx,Delayed,10,13
5288,2024-06-17,2024-06-30,Central,Electronics,Vendor_D,Delhivery,Delayed,10,13
5289,2024-01-23,2024-01-26,North,Furniture,Vendor_B,Delhivery,Delivered,0,3
5290,2024-05-09,2024-05-13,West,Toys,Vendor_B,Bluedart,Delayed,1,4
5291,2024-04-10,2024-04-13,South,Clothing,Vendor_A,Bluedart,Delivered,0,3
5292,2024-02-06,2024-02-10,Central,Furniture,Vendor_C,FedEx,Delayed,1,4
5293,2024-04-01,2024-04-06,West,Clothing,Vendor_A,DHL,Delayed,2,5
5294,2024-06-24,2024-07-07,South,Toys,Vendor_D,DHL,Delayed,10,13
5295,2024-04-16,2024-04-26,East,Electronics,Vendor_D,FedEx,Delayed,7,10
5296,2024-02-13,2024-02-21,West,Furniture,Vendor_D,FedEx,Delayed,5,8
5297,2024-01-22,2024-02-01,West,Clothing,Vendor_B,Bluedart,Delayed,7,10
5298,2024-01-28,2024-01-31,Central,Clothing,Vendor_A,Bluedart,Delivered,0,3
5299,2024-05-14,2024-05-27,South,Toys,Vendor_C,Delhivery,Delayed,10,13
5300,2024-02-14,2024-02-19,South,Appliances,Vendor_B,Bluedart,Delayed,2,5
5301,2024-01-10,2024-01-16,Central,Toys,Vendor_B,FedEx,Delayed,3,6
5302,2024-04-13,2024-04-21,North,Furniture,Vendor_C,Bluedart,Delayed,5,8
5303,2024-01-06,2024-01-10,East,Furniture,Vendor_B,DHL,Delayed,1,4
5304,2024-05-26,2024-05-31,Central,Appliances,Vendor_A,FedEx,Delayed,2,5
5305,2024-05-22,2024-05-27,West,Furniture,Vendor_A,Bluedart,Delayed,2,5
5306,2024-03-06,2024-03-09,North,Toys,Vendor_B,Delhivery,Delivered,0,3
5307,2024-05-22,2024-05-25,West,Electronics,Vendor_C,Bluedart,Delivered,0,3
5308,2024-04-09,2024-04-22,North,Electronics,Vendor_D,DHL,Delayed,10,13
5309,2024-05-12,2024-05-18,Central,Furniture,Vendor_C,Bluedart,Delayed,3,6
5310,2024-01-20,2024-01-24,West,Appliances,Vendor_B,FedEx,Delayed,1,4
5311,2024-02-25,2024-03-04,South,Toys,Vendor_C,Delhivery,Delayed,5,8
5312,2024-02-16,2024-02-24,West,Toys,Vendor_D,Delhivery,Delayed,5,8
5313,2024-04-12,2024-04-16,East,Appliances,Vendor_D,FedEx,Delayed,1,4
5314,2024-02-27,2024-03-03,North,Toys,Vendor_C,FedEx,Delayed,2,5
5315,2024-05-12,2024-05-16,Central,Electronics,Vendor_C,Bluedart,Delayed,1,4
5316,2024-04-26,2024-05-06,South,Clothing,Vendor_B,FedEx,Delayed,7,10
5317,2024-06-26,2024-07-06,West,Electronics,Vendor_C,FedEx,Delayed,7,10
5318,2024-01-04,2024-01-07,North,Clothing,Vendor_A,DHL,Delivered,0,3
5319,2024-03-17,2024-03-20,East,Furniture,Vendor_B,Bluedart,Delivered,0,3
5320,2024-04-09,2024-04-19,Central,Clothing,Vendor_A,DHL,Delayed,7,10
5321,2024-05-20,2024-05-23,North,Electronics,Vendor_D,FedEx,Delivered,0,3
5322,2024-04-25,2024-04-30,West,Appliances,Vendor_A,DHL,Delayed,2,5
5323,2024-06-26,2024-06-29,East,Toys,Vendor_B,FedEx,Delivered,0,3
5324,2024-04-15,2024-04-23,West,Clothing,Vendor_D,Delhivery,Delayed,5,8
5325,2024-02-02,2024-02-10,North,Electronics,Vendor_B,Bluedart,Delayed,5,8
5326,2024-04-06,2024-04-14,East,Clothing,Vendor_B,FedEx,Delayed,5,8
5327,2024-03-17,2024-03-25,Central,Appliances,Vendor_D,Bluedart,Delayed,5,8
5328,2024-03-12,2024-03-22,North,Furniture,Vendor_C,Delhivery,Delayed,7,10
5329,2024-05-07,2024-05-10,West,Toys,Vendor_A,FedEx,Delivered,0,3
5330,2024-01-22,2024-01-28,East,Appliances,Vendor_A,Delhivery,Delayed,3,6
5331,2024-06-16,2024-06-20,South,Toys,Vendor_A,Delhivery,Delayed,1,4
5332,2024-05-11,2024-05-19,Central,Appliances,Vendor_D,FedEx,Delayed,5,8
5333,2024-01-25,2024-02-07,East,Appliances,Vendor_D,Bluedart,Delayed,10,13
5334,2024-03-17,2024-03-25,West,Appliances,Vendor_C,Bluedart,Delayed,5,8
5335,2024-06-07,2024-06-15,East,Furniture,Vendor_D,FedEx,Delayed,5,8
5336,2024-02-13,2024-02-17,South,Toys,Vendor_D,Delhivery,Delayed,1,4
5337,2024-06-14,2024-06-20,Central,Toys,Vendor_C,DHL,Delayed,3,6
5338,2024-05-15,2024-05-23,West,Appliances,Vendor_C,DHL,Delayed,5,8
5339,2024-04-24,2024-04-27,East,Furniture,Vendor_B,DHL,Delivered,0,3
5340,2024-04-09,2024-04-15,North,Clothing,Vendor_C,FedEx,Delayed,3,6
5341,2024-03-08,2024-03-18,West,Clothing,Vendor_A,DHL,Delayed,7,10
5342,2024-06-27,2024-07-10,Central,Toys,Vendor_C,Bluedart,Delayed,10,13
5343,2024-06-20,2024-06-25,East,Electronics,Vendor_B,Delhivery,Delayed,2,5
5344,2024-03-09,2024-03-22,North,Toys,Vendor_A,DHL,Delayed,10,13
5345,2024-02-18,2024-02-22,South,Appliances,Vendor_C,Delhivery,Delayed,1,4
5346,2024-05-07,2024-05-10,Central,Electronics,Vendor_B,Delhivery,Delivered,0,3
5347,2024-05-13,2024-05-18,Central,Electronics,Vendor_C,FedEx,Delayed,2,5
5348,2024-04-08,2024-04-18,South,Electronics,Vendor_C,FedEx,Delayed,7,10
5349,2024-03-01,2024-03-09,South,Clothing,Vendor_C,FedEx,Delayed,5,8
