Order_ID,Order_Date,Delivery_Date,Customer_Region,Product_Category,Vendor_Name,Courier,Delivery_Status,Delay_Days
4887,2024-01-14,2024-01-17,West,Furniture,Vendor_A,Bluedart,Delivered,0
4888,2024-04-10,2024-04-15,East,Appliances,Vendor_C,Delhivery,Delayed,2
4889,2024-04-04,2024-04-07,North,Appliances,Vendor_B,FedEx,Delivered,0
4890,2024-06-05,2024-06-15,North,Toys,Vendor_C,FedEx,Delayed,7
4891,2024-04-24,2024-05-02,North,Clothing,Vendor_B,Bluedart,Delayed,5
4892,2024-05-21,2024-05-25,North,Furniture,Vendor_D,DHL,Delayed,1
4893,2024-03-14,2024-03-27,East,Clothing,Vendor_A,DHL,Delayed,10
4894,2024-03-12,2024-03-18,East,Appliances,Vendor_C,FedEx,Delayed,3
4895,2024-02-14,2024-02-18,East,Toys,Vendor_A,Delhivery,Delayed,1
4896,2024-04-16,2024-04-29,Central,Furniture,Vendor_B,Bluedart,Delayed,10
4897,2024-06-05,2024-06-15,West,Clothing,Vendor_A,DHL,Delayed,7
4898,2024-06-27,2024-07-05,North,Electronics,Vendor_B,Bluedart,Delayed,5
4899,2024-04-19,2024-04-27,South,Toys,Vendor_A,Bluedart,Delayed,5
4900,2024-06-06,2024-06-09,North,Appliances,Vendor_D,DHL,Delivered,0
4901,2024-03-22,2024-03-25,West,Electronics,Vendor_D,FedEx,Delivered,0
4902,2024-04-21,2024-05-01,North,Electronics,Vendor_C,FedEx,Delayed,7
4903,2024-02-02,2024-02-05,South,Appliances,Vendor_B,DHL,Delivered,0
4904,2024-03-20,2024-03-23,West,Toys,Vendor_D,Bluedart,Delivered,0
4905,2024-01-13,2024-01-16,North,Appliances,Vendor_B,Bluedart,Delivered,0
4906,2024-06-27,2024-07-01,Central,Electronics,Vendor_B,Delhivery,Delayed,1
4907,2024-06-20,2024-06-23,North,Electronics,Vendor_C,Bluedart,Delivered,0
4908,2024-01-16,2024-01-19,South,Clothing,Vendor_D,FedEx,Delivered,0
4909,2024-01-18,2024-01-21,South,Appliances,Vendor_B,Delhivery,Delivered,0
4910,2024-04-24,2024-04-29,South,Toys,Vendor_A,DHL,Delayed,2
4911,2024-03-20,2024-04-02,East,Toys,Vendor_D,Bluedart,Delayed,10
4912,2024-05-05,2024-05-08,West,Clothing,Vendor_B,Bluedart,Delivered,0
4913,2024-06-22,2024-07-05,North,Electronics,Vendor_B,Delhivery,Delayed,10
4914,2024-05-18,2024-05-21,East,Furniture,Vendor_D,Delhivery,Delivered,0
4915,2024-03-17,2024-03-23,South,Furniture,Vendor_D,Delhivery,Delayed,3
4916,2024-01-28,2024-02-05,North,Toys,Vendor_C,Delhivery,Delayed,5
4917,2024-02-23,2024-02-28,East,Clothing,Vendor_C,Delhivery,Delayed,2
4918,2024-02-15,2024-02-28,West,Furniture,Vendor_D,Delhivery,Delayed,10
4919,2024-05-18,2024-05-23,North,Toys,Vendor_A,DHL,Delayed,2
4920,2024-04-11,2024-04-21,West,Toys,Vendor_A,Delhivery,Delayed,7
4921,2024-01-05,2024-01-18,Central,Appliances,Vendor_D,Bluedart,Delayed,10
4922,2024-05-10,2024-05-13,West,Appliances,Vendor_A,Bluedart,Delivered,0
4923,2024-05-26,2024-05-29,West,Electronics,Vendor_D,DHL,Delivered,0
4924,2024-01-15,2024-01-18,North,Furniture,Vendor_B,Delhivery,Delivered,0
4925,2024-01-21,2024-02-03,West,Electronics,Vendor_C,Delhivery,Delayed,10
4926,2024-06-23,2024-07-01,Central,Appliances,Vendor_A,Bluedart,Delayed,5
4927,2024-01-23,2024-01-31,West,Furniture,Vendor_D,DHL,Delayed,5
4928,2024-06-03,2024-06-06,West,Appliances,Vendor_B,FedEx,Delivered,0
4929,2024-02-25,2024-03-01,South,Appliances,Vendor_C,Bluedart,Delayed,2
4930,2024-03-22,2024-03-27,North,Toys,Vendor_A,FedEx,Delayed,2
4931,2024-05-20,2024-05-23,Central,Appliances,Vendor_C,FedEx,Delivered,0
4932,2024-05-15,2024-05-18,North,Toys,Vendor_A,Delhivery,Delivered,0
4933,2024-04-28,2024-05-01,East,Clothing,Vendor_A,Delhivery,Delivered,0
4934,2024-04-21,2024-04-24,North,Toys,Vendor_C,FedEx,Delivered,0
4935,2024-03-08,2024-03-12,West,Appliances,Vendor_C,Delhivery,Delayed,1
4936,2024-05-13,2024-05-23,South,Furniture,Vendor_D,FedEx,Delayed,7
4937,2024-06-02,2024-06-08,North,Electronics,Vendor_A,FedEx,Delayed,3
4938,2024-01-22,2024-02-01,North,Electronics,Vendor_D,DHL,Delayed,7
4939,2024-01-24,2024-01-27,North,Furniture,Vendor_A,Bluedart,Delivered,0
4940,2024-03-22,2024-03-27,Central,Toys,Vendor_B,Bluedart,Delayed,2
4941,2024-06-22,2024-06-25,North,Electronics,Vendor_A,Bluedart,Delivered,0
4942,2024-05-16,2024-05-22,Central,Appliances,Vendor_D,DHL,Delayed,3
4943,2024-06-15,2024-06-21,South,Appliances,Vendor_D,DHL,Delayed,3
4944,2024-05-28,2024-06-07,East,Furniture,Vendor_B,DHL,Delayed,7
4945,2024-02-13,2024-02-18,South,Electronics,Vendor_C,FedEx,Delayed,2
4946,2024-04-10,2024-04-13,East,Clothing,Vendor_D,DHL,Delivered,0
4947,2024-01-26,2024-02-01,North,Clothing,Vendor_B,Delhivery,Delayed,3
4948,2024-05-25,2024-05-29,West,Toys,Vendor_D,Delhivery,Delayed,1
4949,2024-04-18,2024-04-21,West,Electronics,Vendor_C,DHL,Delivered,0
4950,2024-04-25,2024-04-28,West,Furniture,Vendor_A,DHL,Delivered,0
4951,2024-05-10,2024-05-18,Central,Appliances,Vendor_A,DHL,Delayed,5
4952,2024-03-19,2024-03-22,Central,Electronics,Vendor_B,DHL,Delivered,0
4953,2024-05-13,2024-05-16,East,Electronics,Vendor_C,Delhivery,Delivered,0
4954,2024-03-09,2024-03-15,North,Appliances,Vendor_D,Bluedart,Delayed,3
4955,2024-02-09,2024-02-15,South,Furniture,Vendor_B,Delhivery,Delayed,3
4956,2024-06-19,2024-06-22,North,Electronics,Vendor_A,FedEx,Delivered,0
4957,2024-06-17,2024-06-23,North,Appliances,Vendor_C,Delhivery,Delayed,3
4958,2024-06-14,2024-06-27,Central,Appliances,Vendor_C,Bluedart,Delayed,10
4959,2024-02-03,2024-02-07,East,Appliances,Vendor_D,FedEx,Delayed,1
4960,2024-05-22,2024-05-26,North,Toys,Vendor_B,DHL,Delayed,1
4961,2024-06-28,2024-07-11,North,Electronics,Vendor_B,Bluedart,Delayed,10
4962,2024-06-28,2024-07-06,East,Clothing,Vendor_C,Delhivery,Delayed,5
4963,2024-06-05,2024-06-08,East,Furniture,Vendor_C,Bluedart,Delivered,0
4964,2024-05-17,2024-05-27,Central,Electronics,Vendor_B,FedEx,Delayed,7
4965,2024-03-16,2024-03-21,Central,Appliances,Vendor_C,Delhivery,Delayed,2
4966,2024-03-13,2024-03-16,East,Clothing,Vendor_B,Delhivery,Delivered,0
4967,2024-01-16,2024-01-29,East,Toys,Vendor_B,FedEx,Delayed,10
4968,2024-03-14,2024-03-17,West,Clothing,Vendor_D,DHL,Delivered,0
4969,2024-05-02,2024-05-07,East,Clothing,Vendor_B,Delhivery,Delayed,2
4970,2024-04-28,2024-05-06,Central,Appliances,Vendor_D,Delhivery,Delayed,5
4971,2024-04-11,2024-04-16,East,Furniture,Vendor_C,Delhivery,Delayed,2
4972,2024-03-03,2024-03-07,East,Electronics,Vendor_A,Bluedart,Delayed,1
4973,2024-06-19,2024-06-23,West,Electronics,Vendor_C,Delhivery,Delayed,1
4974,2024-02-23,2024-03-04,East,Electronics,Vendor_B,DHL,Delayed,7
4975,2024-04-08,2024-04-21,Central,Electronics,Vendor_A,Bluedart,Delayed,10
4976,2024-03-27,2024-04-09,East,Furniture,Vendor_D,Bluedart,Delayed,10
4977,2024-04-24,2024-04-30,West,Electronics,Vendor_A,DHL,Delayed,3
4978,2024-04-18,2024-04-26,South,Clothing,Vendor_B,FedEx,Delayed,5
4979,2024-04-01,2024-04-09,East,Appliances,Vendor_C,FedEx,Delayed,5
4980,2024-03-08,2024-03-11,West,Electronics,Vendor_B,Bluedart,Delivered,0
4981,2024-04-21,2024-04-26,South,Clothing,Vendor_A,Bluedart,Delayed,2
4982,2024-04-22,2024-04-25,West,Electronics,Vendor_D,Bluedart,Delivered,0
4983,2024-03-10,2024-03-20,East,Toys,Vendor_B,FedEx,Delayed,7
4984,2024-01-05,2024-01-08,South,Appliances,Vendor_A,Delhivery,Delivered,0
4985,2024-05-28,2024-05-31,Central,Toys,Vendor_A,Delhivery,Delivered,0
4986,2024-04-03,2024-04-09,East,Furniture,Vendor_C,Delhivery,Delayed,3
4987,2024-04-08,2024-04-14,West,Furniture,Vendor_C,FedEx,Delayed,3
4988,2024-05-01,2024-05-04,Central,Appliances,Vendor_B,DHL,Delivered,0
4989,2024-02-03,2024-02-06,Central,Appliances,Vendor_D,Delhivery,Delivered,0
4990,2024-05-02,2024-05-08,Central,Furniture,Vendor_D,DHL,Delayed,3
4991,2024-02-18,2024-03-02,South,Appliances,Vendor_C,Delhivery,Delayed,10
4992,2024-01-11,2024-01-14,North,Clothing,Vendor_A,Bluedart,Delivered,0
4993,2024-06-06,2024-06-19,Central,Toys,Vendor_A,Bluedart,Delayed,10
4994,2024-02-24,2024-02-27,North,Clothing,Vendor_D,Delhivery,Delivered,0
4995,2024-05-14,2024-05-19,South,Toys,Vendor_D,Delhivery,Delayed,2
4996,2024-02-14,2024-02-27,East,Clothing,Vendor_D,Bluedart,Delayed,10
4997,2024-05-15,2024-05-23,North,Clothing,Vendor_B,FedEx,Delayed,5
4998,2024-05-16,2024-05-26,Central,Clothing,Vendor_C,Delhivery,Delayed,7
4999,2024-01-24,2024-01-27,West,Clothing,Vendor_B,Bluedart,Delivered,0
5000,2024-03-21,2024-03-27,East,Toys,Vendor_B,DHL,Delayed,3
5001,2024-04-06,2024-04-10,South,Toys,Vendor_D,FedEx,Delayed,1
5002,2024-01-09,2024-01-15,South,Furniture,Vendor_C,Delhivery,Delayed,3
5003,2024-02-02,2024-02-05,West,Clothing,Vendor_B,Bluedart,Delivered,0
5004,2024-05-12,2024-05-22,North,Furniture,Vendor_B,DHL,Delayed,7
5005,2024-01-25,2024-01-28,East,Furniture,Vendor_C,DHL,Delivered,0
5006,2024-04-17,2024-04-21,Central,Toys,Vendor_D,FedEx,Delayed,1
5007,2024-03-04,2024-03-07,West,Toys,Vendor_A,DHL,Delivered,0
5008,2024-05-14,2024-05-19,West,Toys,Vendor_B,Delhivery,Delayed,2
5009,2024-03-13,2024-03-16,East,Furniture,Vendor_C,Delhivery,Delivered,0
5010,2024-04-24,2024-04-28,South,Clothing,Vendor_B,FedEx,Delayed,1
5011,2024-06-06,2024-06-11,Central,Appliances,Vendor_C,DHL,Delayed,2
5012,2024-05-15,2024-05-25,North,Electronics,Vendor_D,Bluedart,Delayed,7
5013,2024-02-22,2024-02-27,East,Appliances,Vendor_C,Bluedart,Delayed,2
5014,2024-04-09,2024-04-12,West,Toys,Vendor_A,DHL,Delivered,0
5015,2024-02-02,2024-02-05,South,Electronics,Vendor_B,Bluedart,Delivered,0
5016,2024-05-17,2024-05-20,North,Clothing,Vendor_D,FedEx,Delivered,0
5017,2024-04-05,2024-04-18,South,Clothing,Vendor_C,Delhivery,Delayed,10
5018,2024-05-20,2024-05-23,East,Appliances,Vendor_A,FedEx,Delivered,0
5019,2024-05-22,2024-05-25,North,Furniture,Vendor_B,Bluedart,Delivered,0
5020,2024-04-09,2024-04-13,East,Toys,Vendor_D,FedEx,Delayed,1
5021,2024-02-21,2024-03-02,West,Clothing,Vendor_D,FedEx,Delayed,7
5022,2024-03-13,2024-03-19,Central,Toys,Vendor_C,Delhivery,Delayed,3
5023,2024-06-19,2024-06-24,East,Toys,Vendor_C,DHL,Delayed,2
5024,2024-05-19,2024-05-25,East,Electronics,Vendor_C,DHL,Delayed,3
5025,2024-06-08,2024-06-16,South,Appliances,Vendor_A,Delhivery,Delayed,5
5026,2024-01-10,2024-01-23,East,Furniture,Vendor_A,Bluedart,Delayed,10
5027,2024-05-12,2024-05-15,East,Clothing,Vendor_C,Bluedart,Delivered,0
5028,2024-01-15,2024-01-28,Central,Clothing,Vendor_A,Delhivery,Delayed,10
5029,2024-06-11,2024-06-14,North,Appliances,Vendor_B,FedEx,Delivered,0
5030,2024-03-27,2024-04-02,West,Furniture,Vendor_C,DHL,Delayed,3
5031,2024-02-02,2024-02-06,North,Clothing,Vendor_D,Delhivery,Delayed,1
5032,2024-05-09,2024-05-19,South,Electronics,Vendor_B,DHL,Delayed,7
5033,2024-01-07,2024-01-13,South,Clothing,Vendor_A,Bluedart,Delayed,3
5034,2024-06-10,2024-06-15,North,Clothing,Vendor_B,Delhivery,Delayed,2
5035,2024-02-10,2024-02-13,Central,Furniture,Vendor_A,Bluedart,Delivered,0
5036,2024-06-03,2024-06-16,North,Furniture,Vendor_B,DHL,Delayed,10
5037,2024-04-19,2024-04-25,Central,Appliances,Vendor_A,FedEx,Delayed,3
5038,2024-03-27,2024-04-06,Central,Furniture,Vendor_A,Bluedart,Delayed,7
5039,2024-06-08,2024-06-11,East,Furniture,Vendor_D,FedEx,Delivered,0
5040,2024-01-18,2024-01-21,North,Clothing,Vendor_C,Bluedart,Delivered,0
5041,2024-03-26,2024-04-08,East,Toys,Vendor_A,Bluedart,Delayed,10
5042,2024-02-20,2024-02-28,South,Toys,Vendor_D,Delhivery,Delayed,5
5043,2024-01-06,2024-01-16,South,Furniture,Vendor_B,FedEx,Delayed,7
5044,2024-01-05,2024-01-08,South,Appliances,Vendor_A,Bluedart,Delivered,0
5045,2024-05-03,2024-05-07,North,Electronics,Vendor_C,DHL,Delayed,1
5046,2024-05-02,2024-05-05,Central,Appliances,Vendor_A,FedEx,Delivered,0
5047,2024-05-13,2024-05-21,East,Furniture,Vendor_B,Bluedart,Delayed,5
5048,2024-01-27,2024-01-30,Central,Appliances,Vendor_A,Bluedart,Delivered,0
5049,2024-01-22,2024-01-26,South,Furniture,Vendor_D,Bluedart,Delayed,1
5050,2024-01-15,2024-01-18,South,Toys,Vendor_D,Delhivery,Delivered,0
5051,2024-01-10,2024-01-13,West,Electronics,Vendor_A,Bluedart,Delivered,0
5052,2024-06-18,2024-06-21,Central,Electronics,Vendor_D,DHL,Delivered,0
5053,2024-01-11,2024-01-14,North,Clothing,Vendor_B,Bluedart,Delivered,0
5054,2024-01-25,2024-01-29,East,Furniture,Vendor_C,Delhivery,Delayed,1
5055,2024-01-16,2024-01-19,East,Appliances,Vendor_D,Delhivery,Delivered,0
5056,2024-03-02,2024-03-12,West,Furniture,Vendor_B,DHL,Delayed,7
5057,2024-06-28,2024-07-08,South,Clothing,Vendor_A,Delhivery,Delayed,7
5058,2024-06-07,2024-06-10,West,Electronics,Vendor_B,Delhivery,Delivered,0
5059,2024-06-17,2024-06-20,North,Electronics,Vendor_C,Delhivery,Delivered,0
5060,2024-01-07,2024-01-15,South,Electronics,Vendor_D,Delhivery,Delayed,5
5061,2024-04-01,2024-04-04,East,Appliances,Vendor_C,Delhivery,Delivered,0
5062,2024-05-28,2024-06-05,West,Appliances,Vendor_B,Bluedart,Delayed,5
5063,2024-02-07,2024-02-17,North,Electronics,Vendor_D,FedEx,Delayed,7
5064,2024-06-22,2024-06-28,Central,Electronics,Vendor_A,Delhivery,Delayed,3
5065,2024-01-09,2024-01-12,Central,Toys,Vendor_B,Bluedart,Delivered,0
5066,2024-02-07,2024-02-12,South,Electronics,Vendor_D,DHL,Delayed,2
5067,2024-05-25,2024-06-04,East,Furniture,Vendor_B,Bluedart,Delayed,7
5068,2024-02-15,2024-02-21,Central,Electronics,Vendor_D,Bluedart,Delayed,3
5069,2024-02-17,2024-02-23,Central,Clothing,Vendor_C,DHL,Delayed,3
5070,2024-06-09,2024-06-15,East,Electronics,Vendor_B,FedEx,Delayed,3
5071,2024-05-14,2024-05-17,South,Furniture,Vendor_B,Bluedart,Delivered,0
5072,2024-04-16,2024-04-29,Central,Clothing,Vendor_D,Bluedart,Delayed,10
5073,2024-04-19,2024-04-23,South,Clothing,Vendor_A,FedEx,Delayed,1
5074,2024-03-23,2024-03-27,West,Furniture,Vendor_D,DHL,Delayed,1
5075,2024-05-10,2024-05-18,West,Furniture,Vendor_D,Delhivery,Delayed,5
5076,2024-06-09,2024-06-12,West,Clothing,Vendor_D,FedEx,Delivered,0
5077,2024-02-02,2024-02-10,South,Electronics,Vendor_D,DHL,Delayed,5
5078,2024-03-06,2024-03-16,West,Toys,Vendor_A,FedEx,Delayed,7
5079,2024-03-12,2024-03-25,East,Electronics,Vendor_A,FedEx,Delayed,10
5080,2024-06-25,2024-06-30,East,Electronics,Vendor_C,Delhivery,Delayed,2
5081,2024-02-18,2024-02-21,East,Clothing,Vendor_D,FedEx,Delivered,0
5082,2024-01-14,2024-01-27,West,Electronics,Vendor_A,DHL,Delayed,10
5083,2024-04-01,2024-04-05,West,Electronics,Vendor_A,Bluedart,Delayed,1
5084,2024-04-24,2024-04-27,East,Furniture,Vendor_C,DHL,Delivered,0
5085,2024-04-12,2024-04-17,South,Toys,Vendor_B,Delhivery,Delayed,2
5086,2024-05-25,2024-05-30,South,Toys,Vendor_D,FedEx,Delayed,2
5087,2024-03-26,2024-03-29,South,Furniture,Vendor_C,DHL,Delivered,0
5088,2024-03-11,2024-03-17,West,Toys,Vendor_A,FedEx,Delayed,3
5089,2024-02-01,2024-02-04,North,Appliances,Vendor_D,Bluedart,Delivered,0
5090,2024-02-16,2024-02-19,South,Appliances,Vendor_D,Delhivery,Delivered,0
5091,2024-03-22,2024-03-25,North,Toys,Vendor_B,Delhivery,Delivered,0
5092,2024-05-08,2024-05-21,East,Electronics,Vendor_C,Delhivery,Delayed,10
5093,2024-01-26,2024-01-30,East,Electronics,Vendor_A,Delhivery,Delayed,1
5094,2024-06-12,2024-06-15,Central,Electronics,Vendor_A,Bluedart,Delivered,0
5095,2024-04-26,2024-05-01,North,Clothing,Vendor_C,DHL,Delayed,2
5096,2024-05-09,2024-05-13,West,Toys,Vendor_A,FedEx,Delayed,1
5097,2024-06-14,2024-06-17,West,Appliances,Vendor_C,DHL,Delivered,0
5098,2024-06-04,2024-06-09,South,Appliances,Vendor_C,DHL,Delayed,2
5099,2024-03-20,2024-03-28,West,Appliances,Vendor_C,DHL,Delayed,5
5100,2024-02-27,2024-03-01,West,Furniture,Vendor_D,Bluedart,Delivered,0
5101,2024-04-11,2024-04-14,Central,Electronics,Vendor_A,FedEx,Delivered,0
5102,2024-04-24,2024-04-27,West,Clothing,Vendor_C,DHL,Delivered,0
5103,2024-04-19,2024-04-24,East,Appliances,Vendor_B,Bluedart,Delayed,2
5104,2024-03-22,2024-03-25,West,Clothing,Vendor_B,Bluedart,Delivered,0
5105,2024-04-09,2024-04-22,Central,Toys,Vendor_A,FedEx,Delayed,10
5106,2024-01-03,2024-01-13,North,Toys,Vendor_A,Bluedart,Delayed,7
5107,2024-06-23,2024-06-28,East,Toys,Vendor_D,FedEx,Delayed,2
5108,2024-06-24,2024-06-28,North,Furniture,Vendor_C,DHL,Delayed,1
5109,2024-01-23,2024-01-28,South,Clothing,Vendor_C,DHL,Delayed,2
5110,2024-02-26,2024-03-10,South,Clothing,Vendor_D,Bluedart,Delayed,10
5111,2024-06-18,2024-06-28,East,Toys,Vendor_D,FedEx,Delayed,7
5112,2024-06-07,2024-06-10,South,Toys,Vendor_C,Delhivery,Delivered,0
5113,2024-03-21,2024-03-31,West,Electronics,Vendor_A,DHL,Delayed,7
5114,2024-05-18,2024-05-21,North,Appliances,Vendor_D,FedEx,Delivered,0
5115,2024-06-17,2024-06-22,North,Electronics,Vendor_D,FedEx,Delayed,2
5116,2024-01-14,2024-01-17,North,Furniture,Vendor_D,DHL,Delivered,0
5117,2024-03-13,2024-03-16,North,Appliances,Vendor_B,FedEx,Delivered,0
5118,2024-05-15,2024-05-21,East,Clothing,Vendor_C,Delhivery,Delayed,3
5119,2024-02-24,2024-03-08,Central,Furniture,Vendor_B,Bluedart,Delayed,10
5120,2024-04-24,2024-05-04,East,Appliances,Vendor_D,Delhivery,Delayed,7
5121,2024-01-02,2024-01-12,Central,Appliances,Vendor_A,Bluedart,Delayed,7
5122,2024-03-08,2024-03-11,East,Electronics,Vendor_B,FedEx,Delivered,0
5123,2024-06-24,2024-07-07,North,Appliances,Vendor_B,Bluedart,Delayed,10
5124,2024-04-16,2024-04-19,Central,Toys,Vendor_D,Delhivery,Delivered,0
5125,2024-06-01,2024-06-04,Central,Toys,Vendor_C,Bluedart,Delivered,0
5126,2024-05-07,2024-05-13,West,Electronics,Vendor_D,DHL,Delayed,3
5127,2024-04-25,2024-05-08,South,Electronics,Vendor_A,FedEx,Delayed,10
5128,2024-02-22,2024-03-03,North,Appliances,Vendor_A,Delhivery,Delayed,7
5129,2024-01-26,2024-01-30,West,Appliances,Vendor_A,Delhivery,Delayed,1
5130,2024-06-23,2024-07-01,Central,Clothing,Vendor_B,FedEx,Delayed,5
5131,2024-04-26,2024-04-29,Central,Appliances,Vendor_B,DHL,Delivered,0
5132,2024-05-09,2024-05-12,West,Toys,Vendor_C,Delhivery,Delivered,0
5133,2024-04-22,2024-04-25,Central,Toys,Vendor_C,FedEx,Delivered,0
5134,2024-04-26,2024-05-01,East,Furniture,Vendor_D,DHL,Delayed,2
5135,2024-04-05,2024-04-13,West,Toys,Vendor_C,DHL,Delayed,5
5136,2024-01-25,2024-02-07,South,Appliances,Vendor_A,Delhivery,Delayed,10
5137,2024-05-09,2024-05-19,West,Appliances,Vendor_C,FedEx,Delayed,7
5138,2024-01-07,2024-01-12,East,Clothing,Vendor_B,FedEx,Delayed,2
5139,2024-02-14,2024-02-17,West,Appliances,Vendor_B,FedEx,Delivered,0
5140,2024-02-05,2024-02-13,East,Furniture,Vendor_B,DHL,Delayed,5
5141,2024-04-08,2024-04-12,North,Appliances,Vendor_A,Delhivery,Delayed,1
5142,2024-03-25,2024-03-28,West,Clothing,Vendor_C,FedEx,Delivered,0
5143,2024-04-17,2024-04-23,South,Clothing,Vendor_C,Delhivery,Delayed,3
5144,2024-04-24,2024-05-04,East,Electronics,Vendor_B,DHL,Delayed,7
5145,2024-06-18,2024-06-22,West,Appliances,Vendor_A,FedEx,Delayed,1
5146,2024-06-26,2024-07-02,South,Toys,Vendor_D,Bluedart,Delayed,3
5147,2024-02-05,2024-02-15,West,Clothing,Vendor_B,DHL,Delayed,7
5148,2024-02-05,2024-02-18,East,Toys,Vendor_B,Bluedart,Delayed,10
5149,2024-04-05,2024-04-09,West,Clothing,Vendor_B,DHL,Delayed,1
5150,2024-05-07,2024-05-10,North,Clothing,Vendor_B,Delhivery,Delivered,0
5151,2024-06-23,2024-06-26,North,Appliances,Vendor_C,Bluedart,Delivered,0
5152,2024-06-07,2024-06-12,North,Clothing,Vendor_D,FedEx,Delayed,2
5153,2024-03-07,2024-03-11,South,Clothing,Vendor_A,Bluedart,Delayed,1
5154,2024-05-09,2024-05-15,West,Electronics,Vendor_B,DHL,Delayed,3
5155,2024-06-16,2024-06-29,North,Furniture,Vendor_D,Bluedart,Delayed,10
5156,2024-04-04,2024-04-17,East,Electronics,Vendor_D,Delhivery,Delayed,10
5157,2024-05-22,2024-05-30,Central,Electronics,Vendor_D,DHL,Delayed,5
5158,2024-03-28,2024-04-03,East,Furniture,Vendor_B,FedEx,Delayed,3
5159,2024-03-16,2024-03-29,South,Toys,Vendor_B,Delhivery,Delayed,10
5160,2024-03-01,2024-03-07,South,Clothing,Vendor_D,Bluedart,Delayed,3
5161,2024-06-20,2024-06-28,Central,Appliances,Vendor_C,Bluedart,Delayed,5
5162,2024-03-24,2024-03-27,Central,Appliances,Vendor_B,FedEx,Delivered,0
5163,2024-02-20,2024-03-01,Central,Appliances,Vendor_D,Bluedart,Delayed,7
5164,2024-06-07,2024-06-10,East,Electronics,Vendor_B,Bluedart,Delivered,0
5165,2024-01-20,2024-02-02,East,Appliances,Vendor_D,DHL,Delayed,10
5166,2024-03-25,2024-03-28,North,Clothing,Vendor_C,FedEx,Delivered,0
5167,2024-04-14,2024-04-22,Central,Toys,Vendor_A,Delhivery,Delayed,5
5168,2024-06-15,2024-06-19,East,Toys,Vendor_D,Delhivery,Delayed,1
5169,2024-01-28,2024-02-02,Central,Appliances,Vendor_D,Bluedart,Delayed,2
5170,2024-02-18,2024-02-24,Central,Electronics,Vendor_A,Bluedart,Delayed,3
5171,2024-05-11,2024-05-14,East,Clothing,Vendor_D,Delhivery,Delivered,0
5172,2024-02-05,2024-02-08,East,Furniture,Vendor_D,Bluedart,Delivered,0
5173,2024-06-15,2024-06-20,South,Appliances,Vendor_D,Bluedart,Delayed,2
5174,2024-05-20,2024-05-25,Central,Furniture,Vendor_C,FedEx,Delayed,2
5175,2024-02-18,2024-02-24,East,Furniture,Vendor_D,DHL,Delayed,3
5176,2024-04-25,2024-05-01,South,Electronics,Vendor_D,FedEx,Delayed,3
5177,2024-05-16,2024-05-20,North,Electronics,Vendor_B,FedEx,Delayed,1
5178,2024-01-22,2024-01-25,West,Clothing,Vendor_D,Delhivery,Delivered,0
5179,2024-02-22,2024-02-25,East,Toys,Vendor_D,Bluedart,Delivered,0
5180,2024-06-23,2024-06-26,South,Clothing,Vendor_C,Delhivery,Delivered,0
5181,2024-03-19,2024-03-23,Central,Electronics,Vendor_D,Delhivery,Delayed,1
5182,2024-01-26,2024-01-29,Central,Electronics,Vendor_A,FedEx,Delivered,0
5183,2024-03-18,2024-03-31,West,Toys,Vendor_A,Delhivery,Delayed,10
5184,2024-02-28,2024-03-02,West,Furniture,Vendor_C,Delhivery,Delivered,0
5185,2024-05-19,2024-05-23,West,Appliances,Vendor_C,DHL,Delayed,1
5186,2024-06-09,2024-06-12,West,Toys,Vendor_A,FedEx,Delivered,0
5187,2024-05-07,2024-05-17,North,Toys,Vendor_C,DHL,Delayed,7
5188,2024-06-18,2024-06-21,North,Furniture,Vendor_C,Delhivery,Delivered,0
5189,2024-02-23,2024-02-28,West,Toys,Vendor_C,DHL,Delayed,2
5190,2024-04-26,2024-04-30,South,Appliances,Vendor_D,FedEx,Delayed,1
5191,2024-06-25,2024-07-01,South,Appliances,Vendor_A,DHL,Delayed,3
5192,2024-04-14,2024-04-20,North,Appliances,Vendor_B,Delhivery,Delayed,3
5193,2024-05-26,2024-05-31,West,Toys,Vendor_A,Bluedart,Delayed,2
5194,2024-04-09,2024-04-13,East,Furniture,Vendor_A,Delhivery,Delayed,1
5195,2024-05-11,2024-05-15,Central,Electronics,Vendor_D,Bluedart,Delayed,1
5196,2024-06-11,2024-06-14,South,Clothing,Vendor_A,Delhivery,Delivered,0
5197,2024-03-13,2024-03-16,East,Clothing,Vendor_C,Bluedart,Delivered,0
5198,2024-03-09,2024-03-22,West,Appliances,Vendor_C,Bluedart,Delayed,10
5199,2024-01-06,2024-01-09,East,Toys,Vendor_A,Bluedart,Delivered,0
5200,2024-05-15,2024-05-18,North,Appliances,Vendor_A,Bluedart,Delivered,0
5201,2024-03-28,2024-04-02,West,Appliances,Vendor_C,Delhivery,Delayed,2
5202,2024-04-01,2024-04-06,Central,Electronics,Vendor_B,Delhivery,Delayed,2
5203,2024-04-09,2024-04-19,East,Toys,Vendor_D,FedEx,Delayed,7
5204,2024-06-24,2024-06-27,West,Electronics,Vendor_B,Bluedart,Delivered,0
5205,2024-01-26,2024-02-01,North,Clothing,Vendor_D,DHL,Delayed,3
5206,2024-03-18,2024-03-26,Central,Electronics,Vendor_A,FedEx,Delayed,5
5207,2024-03-04,2024-03-10,Central,Appliances,Vendor_B,Bluedart,Delayed,3
